"season","mnth","day","hr","holiday","weekday","workingday","weathersit","temp","atemp","hum","windspeed","casual","registered","bikers"
3,"July",207,"11",0,2,1,"clear",0.82,0.7121,0.3,0,49,102,151
3,"July",207,"12",0,2,1,"clear",0.84,0.7273,0.28,0,25,122,147
3,"July",207,"13",0,2,1,"clear",0.84,0.7273,0.32,0.2985,43,139,182
3,"July",207,"14",0,2,1,"clear",0.86,0.7424,0.3,0.2836,46,101,147
3,"July",207,"15",0,2,1,"clear",0.88,0.7576,0.28,0.3284,49,114,163
3,"July",207,"16",0,2,1,"clear",0.86,0.7576,0.36,0.2836,41,213,254
3,"July",207,"17",0,2,1,"clear",0.86,0.7576,0.36,0.3582,72,465,537
3,"July",207,"18",0,2,1,"clear",0.84,0.7424,0.39,0.3881,68,478,546
3,"July",207,"19",0,2,1,"clear",0.82,0.7424,0.43,0.2985,69,329,398
3,"July",207,"20",0,2,1,"clear",0.8,0.7273,0.46,0.2537,47,243,290
3,"July",207,"21",0,2,1,"clear",0.78,0.7121,0.49,0.2239,45,222,267
3,"July",207,"22",0,2,1,"clear",0.76,0.697,0.55,0.1343,27,131,158
3,"July",207,"23",0,2,1,"clear",0.76,0.7121,0.58,0.1045,18,71,89
3,"July",208,"0",0,3,1,"cloudy/misty",0.78,0.7121,0.52,0.1642,19,26,45
3,"July",208,"1",0,3,1,"clear",0.78,0.7121,0.49,0.194,1,9,10
3,"July",208,"2",0,3,1,"clear",0.76,0.697,0.52,0.2985,1,5,6
3,"July",208,"3",0,3,1,"clear",0.72,0.6667,0.58,0.1642,0,4,4
3,"July",208,"4",0,3,1,"clear",0.72,0.6667,0.51,0.194,1,3,4
3,"July",208,"5",0,3,1,"clear",0.7,0.6515,0.54,0.2836,0,18,18
3,"July",208,"6",0,3,1,"clear",0.7,0.6515,0.54,0.2239,4,119,123
3,"July",208,"7",0,3,1,"clear",0.72,0.6667,0.48,0.2537,34,313,347
3,"July",208,"8",0,3,1,"clear",0.74,0.6667,0.42,0.2537,28,405,433
3,"July",208,"9",0,3,1,"clear",0.76,0.6667,0.35,0.2537,27,189,216
3,"July",208,"10",0,3,1,"clear",0.78,0.6818,0.33,0,32,82,114
3,"July",208,"11",0,3,1,"clear",0.8,0.697,0.31,0,42,94,136
3,"July",208,"12",0,3,1,"clear",0.82,0.7121,0.3,0.2836,37,132,169
3,"July",208,"13",0,3,1,"clear",0.84,0.7273,0.3,0.3582,29,151,180
3,"July",208,"14",0,3,1,"clear",0.84,0.7273,0.28,0.2239,20,107,127
3,"July",208,"15",0,3,1,"clear",0.86,0.7424,0.26,0.2537,37,103,140
3,"July",208,"16",0,3,1,"clear",0.86,0.7273,0.25,0.1642,40,228,268
3,"July",208,"17",0,3,1,"clear",0.84,0.7121,0.26,0.2239,81,491,572
3,"July",208,"18",0,3,1,"clear",0.82,0.7121,0.28,0.1045,78,463,541
3,"July",208,"19",0,3,1,"clear",0.8,0.697,0.29,0.0896,87,288,375
3,"July",208,"20",0,3,1,"clear",0.76,0.6818,0.45,0.2239,55,239,294
3,"July",208,"21",0,3,1,"clear",0.74,0.6667,0.48,0.1045,49,196,245
3,"July",208,"22",0,3,1,"clear",0.72,0.6667,0.48,0,37,143,180
3,"July",208,"23",0,3,1,"clear",0.74,0.6667,0.45,0.0896,16,93,109
3,"July",209,"0",0,4,1,"clear",0.7,0.6515,0.51,0.1343,14,31,45
3,"July",209,"1",0,4,1,"clear",0.72,0.6667,0.51,0,3,26,29
3,"July",209,"2",0,4,1,"clear",0.72,0.6667,0.54,0.1045,2,5,7
3,"July",209,"3",0,4,1,"clear",0.72,0.6667,0.54,0,0,5,5
3,"July",209,"4",0,4,1,"clear",0.7,0.6515,0.61,0.1045,0,6,6
3,"July",209,"5",0,4,1,"clear",0.7,0.6515,0.65,0.1045,1,26,27
3,"July",209,"6",0,4,1,"clear",0.7,0.6515,0.7,0.0896,6,110,116
3,"July",209,"7",0,4,1,"clear",0.72,0.6818,0.7,0.1642,27,278,305
3,"July",209,"8",0,4,1,"clear",0.74,0.697,0.66,0.1642,47,409,456
3,"July",209,"9",0,4,1,"clear",0.78,0.7424,0.59,0.194,21,189,210
3,"July",209,"10",0,4,1,"clear",0.8,0.7576,0.55,0.2836,30,86,116
3,"July",209,"11",0,4,1,"clear",0.84,0.8182,0.56,0.2836,41,113,154
3,"July",209,"12",0,4,1,"clear",0.84,0.803,0.53,0.2537,35,151,186
3,"July",209,"13",0,4,1,"clear",0.86,0.803,0.47,0.2537,26,126,152
3,"July",209,"14",0,4,1,"cloudy/misty",0.84,0.7879,0.49,0.2537,27,111,138
3,"July",209,"15",0,4,1,"clear",0.86,0.8182,0.5,0.194,22,124,146
3,"July",209,"16",0,4,1,"clear",0.86,0.803,0.47,0.1642,42,214,256
3,"July",209,"17",0,4,1,"clear",0.84,0.803,0.53,0.194,45,423,468
3,"July",209,"18",0,4,1,"clear",0.84,0.8182,0.56,0.2239,55,428,483
3,"July",209,"19",0,4,1,"clear",0.82,0.803,0.59,0.194,37,285,322
3,"July",209,"20",0,4,1,"clear",0.8,0.7879,0.63,0.194,41,229,270
3,"July",209,"21",0,4,1,"clear",0.78,0.7576,0.66,0.2836,31,165,196
3,"July",209,"22",0,4,1,"clear",0.76,0.7273,0.7,0.2537,25,149,174
3,"July",209,"23",0,4,1,"clear",0.76,0.7424,0.75,0.194,28,95,123
3,"July",210,"0",0,5,1,"clear",0.74,0.7121,0.79,0.1642,12,45,57
3,"July",210,"1",0,5,1,"clear",0.74,0.7121,0.79,0.1343,12,22,34
3,"July",210,"2",0,5,1,"clear",0.74,0.7121,0.79,0,3,10,13
3,"July",210,"3",0,5,1,"clear",0.74,0.7121,0.79,0,2,9,11
3,"July",210,"4",0,5,1,"clear",0.72,0.7121,0.84,0.1343,2,4,6
3,"July",210,"5",0,5,1,"clear",0.72,0.7121,0.84,0,4,23,27
3,"July",210,"6",0,5,1,"cloudy/misty",0.72,0.7121,0.84,0,7,83,90
3,"July",210,"7",0,5,1,"cloudy/misty",0.74,0.7121,0.79,0.0896,26,228,254
3,"July",210,"8",0,5,1,"cloudy/misty",0.76,0.7727,0.77,0,30,354,384
3,"July",210,"9",0,5,1,"clear",0.86,0.803,0.47,0.2537,28,151,179
3,"July",210,"10",0,5,1,"clear",0.9,0.8485,0.42,0.2836,37,69,106
3,"July",210,"11",0,5,1,"clear",0.92,0.8788,0.4,0.2985,43,118,161
3,"July",210,"12",0,5,1,"clear",0.96,0.8636,0.31,0.2836,40,95,135
3,"July",210,"13",0,5,1,"clear",0.94,0.8333,0.31,0,42,114,156
3,"July",210,"14",0,5,1,"clear",0.96,0.8636,0.3,0.2239,34,114,148
3,"July",210,"15",0,5,1,"clear",0.96,0.8636,0.3,0.2537,40,129,169
3,"July",210,"16",0,5,1,"clear",0.96,0.8636,0.3,0.3881,35,198,233
3,"July",210,"17",0,5,1,"clear",0.96,0.8636,0.3,0.2985,47,374,421
3,"July",210,"18",0,5,1,"clear",0.92,0.8636,0.37,0.3284,49,313,362
3,"July",210,"19",0,5,1,"clear",0.9,0.8485,0.42,0.2239,22,219,241
3,"July",210,"20",0,5,1,"clear",0.86,0.7879,0.41,0.3284,53,153,206
3,"July",210,"21",0,5,1,"clear",0.82,0.7576,0.46,0.1642,29,134,163
3,"July",210,"22",0,5,1,"clear",0.8,0.7424,0.49,0.2239,47,127,174
3,"July",210,"23",0,5,1,"clear",0.78,0.7121,0.52,0.1045,26,90,116
3,"July",211,"0",0,6,0,"clear",0.76,0.697,0.55,0.194,60,73,133
3,"July",211,"1",0,6,0,"clear",0.76,0.697,0.55,0.0896,15,75,90
3,"July",211,"2",0,6,0,"clear",0.76,0.697,0.55,0.1045,11,31,42
3,"July",211,"3",0,6,0,"clear",0.74,0.6818,0.62,0.1642,18,25,43
3,"July",211,"4",0,6,0,"clear",0.72,0.6818,0.66,0.1642,4,6,10
3,"July",211,"5",0,6,0,"clear",0.72,0.6818,0.7,0.2836,4,9,13
3,"July",211,"6",0,6,0,"clear",0.72,0.6818,0.7,0.2985,6,18,24
3,"July",211,"7",0,6,0,"clear",0.76,0.7273,0.66,0.194,3,39,42
3,"July",211,"8",0,6,0,"clear",0.78,0.7424,0.59,0.2239,27,87,114
3,"July",211,"9",0,6,0,"clear",0.82,0.7576,0.46,0.2985,49,125,174
3,"July",211,"10",0,6,0,"clear",0.82,0.7424,0.41,0.2985,79,182,261
3,"July",211,"11",0,6,0,"clear",0.84,0.7424,0.36,0.194,111,206,317
3,"July",211,"12",0,6,0,"clear",0.84,0.7273,0.32,0.1642,111,230,341
3,"July",211,"13",0,6,0,"clear",0.88,0.7576,0.29,0,125,183,308
3,"July",211,"14",0,6,0,"clear",0.9,0.7879,0.29,0,112,193,305
3,"July",211,"15",0,6,0,"clear",0.9,0.803,0.31,0.1343,113,189,302
3,"July",211,"16",0,6,0,"clear",0.9,0.7879,0.27,0.2239,126,176,302
3,"July",211,"17",0,6,0,"clear",0.9,0.7879,0.29,0.1045,93,209,302
3,"July",211,"18",0,6,0,"clear",0.88,0.7576,0.28,0.194,92,207,299
3,"July",211,"19",0,6,0,"clear",0.74,0.6515,0.33,0.2239,101,155,256
3,"July",211,"20",0,6,0,"clear",0.82,0.7424,0.43,0.1343,74,132,206
3,"July",211,"21",0,6,0,"clear",0.8,0.7424,0.49,0.1642,82,123,205
3,"July",211,"22",0,6,0,"clear",0.78,0.7121,0.52,0.1045,80,129,209
3,"July",211,"23",0,6,0,"clear",0.76,0.697,0.55,0.0896,63,114,177
3,"July",212,"0",0,0,0,"clear",0.76,0.697,0.55,0.0896,33,80,113
3,"July",212,"1",0,0,0,"clear",0.74,0.6818,0.62,0.0896,8,71,79
3,"July",212,"2",0,0,0,"clear",0.74,0.697,0.66,0.0896,19,48,67
3,"July",212,"3",0,0,0,"clear",0.74,0.697,0.66,0,24,26,50
3,"July",212,"4",0,0,0,"clear",0.72,0.6818,0.7,0,6,7,13
3,"July",212,"5",0,0,0,"clear",0.72,0.6818,0.69,0,4,4,8
3,"July",212,"6",0,0,0,"clear",0.74,0.697,0.7,0,5,8,13
3,"July",212,"7",0,0,0,"clear",0.74,0.6818,0.58,0.1343,19,26,45
3,"July",212,"8",0,0,0,"clear",0.76,0.697,0.55,0.2239,54,88,142
3,"July",212,"9",0,0,0,"clear",0.8,0.7424,0.49,0,55,128,183
3,"July",212,"10",0,0,0,"clear",0.84,0.7424,0.36,0.1642,91,163,254
3,"July",212,"11",0,0,0,"clear",0.86,0.7424,0.28,0.1642,112,163,275
3,"July",212,"12",0,0,0,"clear",0.9,0.7727,0.25,0.194,146,192,338
3,"July",212,"13",0,0,0,"clear",0.9,0.7727,0.24,0.1343,142,152,294
3,"July",212,"14",0,0,0,"clear",0.9,0.7727,0.24,0.1642,130,196,326
3,"July",212,"15",0,0,0,"clear",0.92,0.7727,0.18,0.2985,109,184,293
3,"July",212,"16",0,0,0,"clear",0.92,0.7727,0.17,0.2836,98,208,306
3,"July",212,"17",0,0,0,"clear",0.92,0.7727,0.16,0.1642,114,206,320
3,"July",212,"18",0,0,0,"clear",0.86,0.7879,0.41,0.2836,91,213,304
3,"July",212,"19",0,0,0,"clear",0.8,0.7576,0.55,0.3284,87,187,274
3,"July",212,"20",0,0,0,"clear",0.8,0.7576,0.55,0.3284,70,205,275
3,"July",212,"21",0,0,0,"clear",0.78,0.7424,0.59,0.2985,68,96,164
3,"July",212,"22",0,0,0,"clear",0.74,0.697,0.7,0.2985,25,71,96
3,"July",212,"23",0,0,0,"clear",0.74,0.697,0.66,0.2239,14,56,70
3,"Aug",213,"0",0,1,1,"clear",0.72,0.6818,0.7,0.2239,7,22,29
3,"Aug",213,"1",0,1,1,"clear",0.72,0.697,0.74,0.194,5,12,17
3,"Aug",213,"2",0,1,1,"clear",0.7,0.6667,0.74,0.1045,4,7,11
3,"Aug",213,"3",0,1,1,"clear",0.7,0.6667,0.79,0.1642,0,4,4
3,"Aug",213,"4",0,1,1,"clear",0.66,0.6061,0.83,0.1343,2,2,4
3,"Aug",213,"5",0,1,1,"clear",0.66,0.6061,0.83,0.1045,2,24,26
3,"Aug",213,"6",0,1,1,"clear",0.66,0.6061,0.83,0.0896,3,97,100
3,"Aug",213,"7",0,1,1,"clear",0.74,0.6818,0.62,0,24,258,282
3,"Aug",213,"8",0,1,1,"clear",0.8,0.7273,0.43,0.194,35,347,382
3,"Aug",213,"9",0,1,1,"clear",0.82,0.7424,0.41,0,27,139,166
3,"Aug",213,"10",0,1,1,"clear",0.86,0.7576,0.36,0.1642,27,70,97
3,"Aug",213,"11",0,1,1,"clear",0.88,0.7727,0.32,0.1642,53,66,119
3,"Aug",213,"12",0,1,1,"clear",0.9,0.803,0.33,0.2537,53,115,168
3,"Aug",213,"13",0,1,1,"clear",0.9,0.803,0.31,0.2985,38,112,150
3,"Aug",213,"14",0,1,1,"clear",0.92,0.8182,0.29,0.194,37,86,123
3,"Aug",213,"15",0,1,1,"clear",0.9,0.7879,0.27,0,52,77,129
3,"Aug",213,"16",0,1,1,"clear",0.9,0.7879,0.27,0,34,197,231
3,"Aug",213,"17",0,1,1,"clear",0.76,0.6818,0.45,0.2985,69,445,514
3,"Aug",213,"18",0,1,1,"clear",0.78,0.697,0.43,0.194,68,475,543
3,"Aug",213,"19",0,1,1,"clear",0.74,0.6667,0.51,0.2239,63,350,413
3,"Aug",213,"20",0,1,1,"clear",0.72,0.6818,0.62,0.2239,49,256,305
3,"Aug",213,"21",0,1,1,"clear",0.7,0.6515,0.7,0.2537,42,178,220
3,"Aug",213,"22",0,1,1,"clear",0.7,0.6515,0.7,0.0896,21,116,137
3,"Aug",213,"23",0,1,1,"clear",0.68,0.6364,0.74,0.194,14,82,96
3,"Aug",214,"0",0,2,1,"clear",0.66,0.6212,0.74,0,11,18,29
3,"Aug",214,"1",0,2,1,"clear",0.66,0.6212,0.74,0.1045,4,8,12
3,"Aug",214,"2",0,2,1,"clear",0.68,0.6364,0.69,0,2,6,8
3,"Aug",214,"3",0,2,1,"clear",0.66,0.6212,0.74,0.194,0,5,5
3,"Aug",214,"4",0,2,1,"clear",0.66,0.6212,0.74,0.1045,0,10,10
3,"Aug",214,"5",0,2,1,"clear",0.66,0.6212,0.74,0.1343,4,17,21
3,"Aug",214,"6",0,2,1,"clear",0.68,0.6364,0.69,0.1045,12,105,117
3,"Aug",214,"7",0,2,1,"clear",0.72,0.6667,0.61,0.2836,15,320,335
3,"Aug",214,"8",0,2,1,"clear",0.74,0.6818,0.58,0.2836,37,398,435
3,"Aug",214,"9",0,2,1,"clear",0.78,0.697,0.46,0.2985,31,182,213
3,"Aug",214,"10",0,2,1,"clear",0.82,0.7273,0.36,0.2985,50,90,140
3,"Aug",214,"11",0,2,1,"clear",0.84,0.7273,0.32,0.4179,32,96,128
3,"Aug",214,"12",0,2,1,"clear",0.86,0.7424,0.3,0.2836,45,112,157
3,"Aug",214,"13",0,2,1,"clear",0.86,0.7424,0.3,0.2239,50,153,203
3,"Aug",214,"14",0,2,1,"clear",0.9,0.7727,0.25,0.2836,45,114,159
3,"Aug",214,"15",0,2,1,"clear",0.9,0.7727,0.25,0.2836,48,120,168
3,"Aug",214,"16",0,2,1,"clear",0.9,0.7727,0.25,0.2836,58,216,274
3,"Aug",214,"17",0,2,1,"cloudy/misty",0.9,0.7879,0.27,0.1343,63,493,556
3,"Aug",214,"18",0,2,1,"cloudy/misty",0.86,0.7576,0.34,0.194,65,491,556
3,"Aug",214,"19",0,2,1,"cloudy/misty",0.86,0.7576,0.36,0.2239,85,369,454
3,"Aug",214,"20",0,2,1,"cloudy/misty",0.82,0.7576,0.46,0.2537,40,248,288
3,"Aug",214,"21",0,2,1,"clear",0.8,0.7424,0.52,0.2239,53,201,254
3,"Aug",214,"22",0,2,1,"cloudy/misty",0.78,0.7424,0.59,0.1642,22,169,191
3,"Aug",214,"23",0,2,1,"cloudy/misty",0.8,0.7424,0.49,0.1642,29,103,132
3,"Aug",215,"0",0,3,1,"cloudy/misty",0.8,0.7424,0.49,0.1642,11,32,43
3,"Aug",215,"1",0,3,1,"cloudy/misty",0.78,0.7121,0.52,0.1642,7,9,16
3,"Aug",215,"2",0,3,1,"cloudy/misty",0.78,0.7121,0.49,0.1642,2,9,11
3,"Aug",215,"3",0,3,1,"cloudy/misty",0.76,0.697,0.55,0.0896,0,4,4
3,"Aug",215,"4",0,3,1,"cloudy/misty",0.76,0.697,0.52,0.1642,0,7,7
3,"Aug",215,"5",0,3,1,"cloudy/misty",0.76,0.697,0.55,0.0896,2,22,24
3,"Aug",215,"6",0,3,1,"light rain/snow",0.72,0.6818,0.66,0.4925,9,101,110
3,"Aug",215,"7",0,3,1,"cloudy/misty",0.74,0.6667,0.51,0.2239,19,252,271
3,"Aug",215,"8",0,3,1,"cloudy/misty",0.74,0.6667,0.51,0.1642,29,408,437
3,"Aug",215,"9",0,3,1,"cloudy/misty",0.74,0.6818,0.55,0.194,23,172,195
3,"Aug",215,"10",0,3,1,"light rain/snow",0.74,0.6818,0.58,0.0896,9,59,68
3,"Aug",215,"11",0,3,1,"cloudy/misty",0.74,0.6818,0.58,0.1045,29,93,122
3,"Aug",215,"12",0,3,1,"light rain/snow",0.76,0.697,0.55,0.1343,19,142,161
3,"Aug",215,"13",0,3,1,"cloudy/misty",0.76,0.7121,0.58,0.2239,37,107,144
3,"Aug",215,"14",0,3,1,"cloudy/misty",0.76,0.7121,0.58,0.2239,43,104,147
3,"Aug",215,"15",0,3,1,"cloudy/misty",0.7,0.6667,0.79,0.1343,31,87,118
3,"Aug",215,"16",0,3,1,"light rain/snow",0.68,0.6364,0.79,0,21,129,150
3,"Aug",215,"17",0,3,1,"cloudy/misty",0.7,0.6667,0.79,0,47,378,425
3,"Aug",215,"18",0,3,1,"light rain/snow",0.7,0.6667,0.84,0,49,443,492
3,"Aug",215,"19",0,3,1,"light rain/snow",0.7,0.6667,0.84,0,51,270,321
3,"Aug",215,"20",0,3,1,"light rain/snow",0.7,0.6667,0.84,0.1045,7,80,87
3,"Aug",215,"21",0,3,1,"cloudy/misty",0.68,0.6364,0.89,0.1343,7,81,88
3,"Aug",215,"22",0,3,1,"light rain/snow",0.68,0.6364,0.89,0.1045,11,66,77
3,"Aug",215,"23",0,3,1,"cloudy/misty",0.68,0.6364,0.89,0.0896,4,52,56
3,"Aug",216,"0",0,4,1,"cloudy/misty",0.68,0.6364,0.89,0.0896,2,15,17
3,"Aug",216,"1",0,4,1,"cloudy/misty",0.66,0.5909,0.94,0.0896,3,14,17
3,"Aug",216,"2",0,4,1,"cloudy/misty",0.66,0.5909,0.94,0.0896,2,5,7
3,"Aug",216,"3",0,4,1,"light rain/snow",0.66,0.5909,0.94,0.0896,0,3,3
3,"Aug",216,"4",0,4,1,"cloudy/misty",0.68,0.6364,0.89,0,0,7,7
3,"Aug",216,"5",0,4,1,"cloudy/misty",0.68,0.6364,0.89,0,3,17,20
3,"Aug",216,"6",0,4,1,"cloudy/misty",0.68,0.6364,0.89,0.2985,7,90,97
3,"Aug",216,"7",0,4,1,"cloudy/misty",0.68,0.6364,0.89,0.2985,11,271,282
3,"Aug",216,"8",0,4,1,"cloudy/misty",0.7,0.6515,0.82,0.3582,29,369,398
3,"Aug",216,"9",0,4,1,"clear",0.72,0.697,0.74,0.3284,25,162,187
3,"Aug",216,"10",0,4,1,"clear",0.72,0.6667,0.71,0.2985,24,89,113
3,"Aug",216,"11",0,4,1,"cloudy/misty",0.74,0.697,0.66,0.2239,37,112,149
3,"Aug",216,"12",0,4,1,"cloudy/misty",0.76,0.7121,0.62,0.2239,53,152,205
3,"Aug",216,"13",0,4,1,"clear",0.76,0.7121,0.58,0,63,142,205
3,"Aug",216,"14",0,4,1,"clear",0.8,0.7576,0.55,0.1642,53,114,167
3,"Aug",216,"15",0,4,1,"clear",0.8,0.7576,0.55,0.2537,50,115,165
3,"Aug",216,"16",0,4,1,"clear",0.76,0.7121,0.62,0.3284,70,220,290
3,"Aug",216,"17",0,4,1,"clear",0.76,0.7121,0.62,0.3284,91,464,555
3,"Aug",216,"18",0,4,1,"clear",0.7,0.6667,0.74,0.2985,88,435,523
3,"Aug",216,"19",0,4,1,"clear",0.7,0.6667,0.74,0.2836,65,301,366
3,"Aug",216,"20",0,4,1,"cloudy/misty",0.7,0.6667,0.74,0.194,41,245,286
3,"Aug",216,"21",0,4,1,"cloudy/misty",0.7,0.6667,0.74,0.194,25,186,211
3,"Aug",216,"22",0,4,1,"clear",0.68,0.6364,0.74,0.194,33,141,174
3,"Aug",216,"23",0,4,1,"clear",0.66,0.6212,0.74,0.1045,24,108,132
3,"Aug",217,"0",0,5,1,"clear",0.66,0.6212,0.74,0.1045,13,41,54
3,"Aug",217,"1",0,5,1,"clear",0.64,0.5909,0.78,0.0896,3,16,19
3,"Aug",217,"2",0,5,1,"clear",0.66,0.6212,0.69,0,5,14,19
3,"Aug",217,"3",0,5,1,"clear",0.64,0.5909,0.78,0.0896,0,6,6
3,"Aug",217,"4",0,5,1,"clear",0.64,0.5909,0.78,0.1343,1,6,7
3,"Aug",217,"5",0,5,1,"clear",0.64,0.5909,0.78,0.0896,0,16,16
3,"Aug",217,"6",0,5,1,"clear",0.64,0.5909,0.78,0.1343,7,94,101
3,"Aug",217,"7",0,5,1,"clear",0.66,0.6061,0.78,0.1343,23,247,270
3,"Aug",217,"8",0,5,1,"clear",0.7,0.6515,0.65,0.2239,39,415,454
3,"Aug",217,"9",0,5,1,"clear",0.72,0.6667,0.58,0.1045,43,183,226
3,"Aug",217,"10",0,5,1,"clear",0.74,0.6818,0.55,0.1343,50,113,163
3,"Aug",217,"11",0,5,1,"cloudy/misty",0.76,0.697,0.52,0.2537,44,103,147
3,"Aug",217,"12",0,5,1,"clear",0.76,0.697,0.52,0.2537,57,159,216
3,"Aug",217,"13",0,5,1,"clear",0.78,0.7121,0.52,0.2537,40,164,204
3,"Aug",217,"14",0,5,1,"cloudy/misty",0.78,0.7121,0.52,0.2537,81,164,245
3,"Aug",217,"15",0,5,1,"clear",0.76,0.697,0.55,0.2537,50,160,210
3,"Aug",217,"16",0,5,1,"clear",0.8,0.7424,0.49,0.2537,76,254,330
3,"Aug",217,"17",0,5,1,"clear",0.78,0.7121,0.49,0.2985,84,466,550
3,"Aug",217,"18",0,5,1,"clear",0.76,0.697,0.52,0.2537,105,361,466
3,"Aug",217,"19",0,5,1,"clear",0.74,0.6818,0.55,0.2537,90,282,372
3,"Aug",217,"20",0,5,1,"clear",0.72,0.6667,0.58,0.2239,70,221,291
3,"Aug",217,"21",0,5,1,"clear",0.7,0.6515,0.65,0.194,54,119,173
3,"Aug",217,"22",0,5,1,"clear",0.7,0.6515,0.65,0.2239,51,137,188
3,"Aug",217,"23",0,5,1,"clear",0.68,0.6364,0.69,0.2239,37,102,139
3,"Aug",218,"0",0,6,0,"clear",0.66,0.6061,0.78,0.194,29,104,133
3,"Aug",218,"1",0,6,0,"clear",0.66,0.6061,0.78,0.1642,17,50,67
3,"Aug",218,"2",0,6,0,"clear",0.66,0.6061,0.78,0.2239,14,39,53
3,"Aug",218,"3",0,6,0,"cloudy/misty",0.66,0.6061,0.78,0.1642,14,28,42
3,"Aug",218,"4",0,6,0,"cloudy/misty",0.66,0.6061,0.83,0.1642,5,5,10
3,"Aug",218,"5",0,6,0,"clear",0.64,0.5758,0.89,0.0896,2,4,6
3,"Aug",218,"6",0,6,0,"clear",0.64,0.5758,0.89,0.1045,5,22,27
3,"Aug",218,"7",0,6,0,"clear",0.68,0.6364,0.83,0.1642,14,49,63
3,"Aug",218,"8",0,6,0,"clear",0.68,0.6364,0.83,0.1642,27,94,121
3,"Aug",218,"9",0,6,0,"clear",0.74,0.697,0.7,0.2239,60,155,215
3,"Aug",218,"10",0,6,0,"cloudy/misty",0.74,0.697,0.7,0.2836,91,199,290
3,"Aug",218,"11",0,6,0,"clear",0.78,0.7424,0.62,0.2239,138,211,349
3,"Aug",218,"12",0,6,0,"clear",0.8,0.7576,0.55,0.2239,130,252,382
3,"Aug",218,"13",0,6,0,"cloudy/misty",0.8,0.7727,0.59,0.3284,176,265,441
3,"Aug",218,"14",0,6,0,"clear",0.82,0.7727,0.52,0.2537,176,204,380
3,"Aug",218,"15",0,6,0,"cloudy/misty",0.84,0.803,0.53,0.2537,130,232,362
3,"Aug",218,"16",0,6,0,"light rain/snow",0.74,0.7121,0.79,0.1642,155,188,343
3,"Aug",218,"17",0,6,0,"light rain/snow",0.74,0.7121,0.79,0.1642,61,88,149
3,"Aug",218,"18",0,6,0,"cloudy/misty",0.72,0.697,0.79,0.4478,81,130,211
3,"Aug",218,"19",0,6,0,"light rain/snow",0.72,0.7121,0.84,0.2537,57,114,171
3,"Aug",218,"20",0,6,0,"light rain/snow",0.72,0.697,0.79,0.2836,58,79,137
3,"Aug",218,"21",0,6,0,"cloudy/misty",0.7,0.6667,0.84,0.3284,28,86,114
3,"Aug",218,"22",0,6,0,"cloudy/misty",0.7,0.6667,0.84,0.3284,24,96,120
3,"Aug",218,"23",0,6,0,"light rain/snow",0.7,0.6667,0.84,0.2836,29,79,108
3,"Aug",219,"0",0,0,0,"cloudy/misty",0.7,0.6667,0.84,0.2836,14,66,80
3,"Aug",219,"1",0,0,0,"cloudy/misty",0.7,0.6667,0.84,0.2537,10,63,73
3,"Aug",219,"2",0,0,0,"cloudy/misty",0.7,0.6667,0.84,0.2239,18,48,66
3,"Aug",219,"3",0,0,0,"cloudy/misty",0.7,0.6667,0.84,0.1343,9,23,32
3,"Aug",219,"4",0,0,0,"clear",0.7,0.6667,0.84,0.1343,1,5,6
3,"Aug",219,"5",0,0,0,"clear",0.7,0.6667,0.89,0.194,1,4,5
3,"Aug",219,"6",0,0,0,"clear",0.7,0.6667,0.89,0.1642,3,10,13
3,"Aug",219,"7",0,0,0,"clear",0.7,0.6667,0.84,0.194,11,28,39
3,"Aug",219,"8",0,0,0,"clear",0.72,0.697,0.79,0.194,23,66,89
3,"Aug",219,"9",0,0,0,"clear",0.76,0.7424,0.75,0.1045,82,102,184
3,"Aug",219,"10",0,0,0,"clear",0.8,0.803,0.66,0.1343,88,178,266
3,"Aug",219,"11",0,0,0,"clear",0.82,0.8333,0.63,0,113,156,269
3,"Aug",219,"12",0,0,0,"clear",0.9,0.8485,0.42,0.2985,161,209,370
3,"Aug",219,"13",0,0,0,"clear",0.9,0.8485,0.42,0.2985,118,206,324
3,"Aug",219,"14",0,0,0,"clear",0.86,0.803,0.47,0.194,130,192,322
3,"Aug",219,"15",0,0,0,"light rain/snow",0.72,0.697,0.74,0.2985,118,208,326
3,"Aug",219,"16",0,0,0,"light rain/snow",0.72,0.697,0.74,0.2985,74,119,193
3,"Aug",219,"17",0,0,0,"light rain/snow",0.74,0.7121,0.74,0.6418,63,131,194
3,"Aug",219,"18",0,0,0,"clear",0.72,0.697,0.74,0.0896,74,155,229
3,"Aug",219,"19",0,0,0,"clear",0.72,0.697,0.79,0.1642,68,160,228
3,"Aug",219,"20",0,0,0,"clear",0.72,0.7121,0.84,0.1343,50,133,183
3,"Aug",219,"21",0,0,0,"clear",0.72,0.7121,0.84,0.1045,36,100,136
3,"Aug",219,"22",0,0,0,"clear",0.7,0.6667,0.89,0.194,21,82,103
3,"Aug",219,"23",0,0,0,"clear",0.7,0.6667,0.79,0.1045,12,43,55
3,"Aug",220,"0",0,1,1,"clear",0.7,0.6667,0.79,0.1045,13,17,30
3,"Aug",220,"1",0,1,1,"clear",0.68,0.6364,0.83,0.1343,4,8,12
3,"Aug",220,"2",0,1,1,"clear",0.66,0.5909,0.89,0,4,3,7
3,"Aug",220,"3",0,1,1,"clear",0.66,0.5909,0.89,0,1,0,1
